restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,playCount,diggCount,shareCount,tiktok_post_count,gmaps_reviews_scraped,gmaps_avg_rating_scraped,wongnai_rating,wongnai_reviews,facebook_likes
5959,Behind Bars,บีไฮนด์บาร์,Lat Pla Khao,0.0,0.0,0.0,0.0,,,,,
5960,Penlaos,เป็นลาว,Rama 2,0.0,0.0,0.0,0.0,,,3.7,5.0,
5961,Dough Bros Interchange 21,โด โบรส์ อินเตอร์เชนจ์ 21,Asok,1902927.0,125078.0,4936.0,20.0,,,,,
5962,Dough Bros Gaysorn Amarin,โด โบรส์ เกษร อัมรินทร์,Bangkok,1902927.0,125078.0,4936.0,20.0,,,,,
5963,Dough Bros Summer Point,โด โบรส์ ซัมเมอร์ พ้อยท์,Bangkok,1902927.0,125078.0,4936.0,20.0,,,,,
5964,IMM Restaurant ,ร้านอาหารอิ่ม,Bangkok,0.0,0.0,0.0,0.0,,,3.8,12.0,
5965,Paiao,แปะเอี่ยว,Bangkok,0.0,0.0,0.0,0.0,,,,,
5966,Krua Pa Ya,ครัวป้ายา,Sai Mai,0.0,0.0,0.0,1.0,,,,,
5967,Boon Tong Kee PTT Borommaratchachonnani 97,บุญตงกี่ ปตท.บรมราชชนนี 97,Taling Chan,0.0,0.0,0.0,1.0,,,,,
5968,Boon Tong Kee The Crystal Park,บุญตงกี่ เดอะ คริสตัล พาร์ค,Ekkamai,0.0,0.0,0.0,1.0,,,,,
5969,,กิ่งไผ่ใบแก้ว,Bangkok,0.0,0.0,0.0,0.0,,,,,
5970,,รสกรุง,Bangkok,0.0,0.0,0.0,0.0,,,,,
5971,Yenney,Yenney,Bangkok,0.0,0.0,0.0,0.0,,,,,
5972,1823 Tea Lounge by Ronnefeldt,1823 Tea Lounge by Ronnefeldt,Bangkok,0.0,0.0,0.0,0.0,,,4.2,90.0,
5973,Chef Chai Fire on Beef,เชฟชัยไฟพ่นเนื้อ,Bangkok,0.0,0.0,0.0,1.0,,,,,
5974,Lamaya Bangkok,ลามายา กรุงเทพ,Phrom Phong,0.0,0.0,0.0,0.0,,,,,
5975,Izumidai The Alley Ram Inthra,อิซูมิได รามอินทรา,Ram Intra,0.0,0.0,0.0,0.0,,,,,
5976,Saruda Finest Pastry Bangkok,ศรุดา ไฟเนสท์ เพสทรี,Siam,0.0,0.0,0.0,0.0,,,4.7,8.0,
5977,Baan Suriyasai @ One Bangkok,บ้านสุริยาศัย สาขา วัน แบงค็อก,Bangkok,0.0,0.0,0.0,0.0,,,,,
5978,,CUTTS Thonglor Omakase,Bangkok,0.0,0.0,0.0,0.0,,,,,
5979,Baan Suriyasai @ Surawongse,บ้านสุริยาศัย สาขา สุรวงศ์,Bangkok,0.0,0.0,0.0,0.0,,,,,
5980,Cozy Space Homey Cafe & Dining,โคซี่ สเปส โฮมมี่ คาเฟ่ & ไดน์นิ่ง,Bangkok,0.0,0.0,0.0,0.0,,,,,
5981,Show Nuea,โชว์เหนือ,Bangkok,0.0,0.0,0.0,0.0,,,,,
5982,,รสริน (หัวหิน),Bangkok,0.0,0.0,0.0,0.0,,,,,
5983,Treat Restaurant at Oakwood Hotel & Residence Bangkok ,โอ๊ควู๊ด โฮเทล แอนด์ เรสซิเด้นซ์ กรุงเทพ,Sathon,0.0,0.0,0.0,0.0,,,,,
5984,Chef Yis,เชฟยิส,Bangkok,0.0,0.0,0.0,0.0,,,5.0,9.0,
5985,The Second BKK,เดอะ เซคเคิ้ล บีเคเค,Sena Nikom,0.0,0.0,0.0,0.0,,,4.5,11.0,
5986,Epicurean Fusion Restaurant,Epicurean Fusion Restaurant,Bangkok,0.0,0.0,0.0,0.0,,,,,
5987,Wahn Jeab,หวานเจี๊ยบ,Bangkok,0.0,0.0,0.0,0.0,,,,,
5988,L'Escargot Bistro,เลอ เอสคาร์โก้ท์,Bangkok,0.0,0.0,0.0,0.0,,,3.9,14.0,
5989,Kaiwa,ไคหวะ,Bangkok,0.0,0.0,0.0,0.0,,,5.0,5.0,
5990,Ricci Italian Restaurant and Crudo Bar,ริชชี่ อิตาเลียน เรสเตอรองต์ แอนด์ ครูโด บาร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
5991,L'Escargot at MONOPOLE,เลอ เอสคาร์โก้ แอท โมโนโพล,Ekkamai,0.0,0.0,0.0,0.0,,,,,
5992,Wonderful Pearl Cruise,วันเดอร์ฟูล เพิร์ล ครูซ,Charoen Nakorn,0.0,0.0,0.0,0.0,,,3.9,25.0,
5993,Grand Pearl Cruise,แกรนด์ เพิร์ล ครูซ,Charoen Krung,0.0,0.0,0.0,0.0,,,3.6,13.0,
5994,Samsuan Dessert & Dining,สามสวน เดสเสิร์ท แอนด์ ไดน์นิ่ง,Rama 9,0.0,0.0,0.0,0.0,,,4.0,1.0,
5995,Sips Café & Bar,ซิบส์ คาเฟ่ แอนด์ บาร์,Bangkok,0.0,0.0,0.0,1.0,,,4.4,3.0,
5996,Untill Today Coffee,อันทิล ทูเดย์ คอฟฟี่,Bangkok,0.0,0.0,0.0,0.0,,,4.1,21.0,
5997,Tom Paa ,ต้มป่ะ,Bangkok,0.0,0.0,0.0,0.0,,,,,
5998,,Jiro Restaurant,Bangkok,0.0,0.0,0.0,0.0,,,,,
5999,So asean Cafe & Restaurant - CW Tower,So asean Cafe & Restaurant - CW Tower,Ratchada,0.0,0.0,0.0,0.0,,,,,
6000,The Playlist Restaurant,เดอะเพลย์ลิสต์ คาเฟ่เเอนด์ เรสเตอรอง,Bangkok,0.0,0.0,0.0,0.0,,,,,
6001,So Asean Cafe & Restaurant - The Street Ratchada ,So Asean Cafe & Restaurant - The Street Ratchada,Ratchada,0.0,0.0,0.0,0.0,,,,,
6002,So Asean Cafe & Restaurant - Samyan Mitrtown,So Asean Cafe & Restaurant - Samyan Mitrtown,Bangkok,0.0,0.0,0.0,0.0,,,,,
6003,So Asean Cafe & Restaurant - FYI Center,So Asean Cafe & Restaurant - FYI Center,Bangkok,0.0,0.0,0.0,1.0,,,,,
6004,The Secret Door ,เดอะ ซีเคร็ท ดอร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6005,"CALI, Novotel Singapore on Kitchener ","CALI, Novotel Singapore on Kitchener",Bangkok,0.0,0.0,0.0,1.0,,,,,
6006,"CALI, Ascott Raffles Place ","CALI, Ascott Raffles Place",Buona Vista,0.0,0.0,0.0,0.0,,,,,
6007,"CALI, Park Avenue Rochester ","CALI, Park Avenue Rochester",Bangkok,0.0,0.0,0.0,0.0,,,,,
6008,Viet'Spice,Viet'Spice,Bangkok,0.0,0.0,0.0,0.0,,,,,
6009,,ดราก้อน วิว บาร์ แอนด์ เรสเตอร์รอง (กระบี่),Bangkok,0.0,0.0,0.0,0.0,,,,,
6010,Spaghetti - Italian Food,สปาเก็ตตี้ - อิตาเลียนฟู้ด,Bangkok,0.0,0.0,0.0,0.0,,,4.9,3.0,
6011,The Red Door BKK,The Red Door BKK,Phrom Phong,0.0,0.0,0.0,0.0,,,,,
6012,Kris Eatery At The Siamese​ Hotel​ (Pattaya​),คริส อีทเทอรี่ แอท เดอะ ไซมีส โฮเทล (พัทยา),Bangkok,0.0,0.0,0.0,0.0,,,,,
6013,Indigo Rooftop Bar (Pattaya),อินดิโก้ รูฟท็อป บาร์ (พัทยา),Bangkok,0.0,0.0,0.0,1.0,,,4.0,,
6014,,ติ่มซำ เฮ้าส์ พุทธมณฑล สาย 4,Bangkok,0.0,0.0,0.0,0.0,,,,,
6015,East & West Bangsaen (Chonburi),อีส แอนด์ เวสต์ บางแสน (ขลบุรี),Bangkok,0.0,0.0,0.0,0.0,,,,,
6016,YOK Chinese Restaurant | The Emerald Hotel,ห้องอาหารจีนหยก โรงแรม ดิ เอมเมอรัลด์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6017,The Emerald Coffee Shop  | The Emerald Hotel,ดิเอมเมอรัลด์ ค็อฟฟี่ช็อพ โรงแรมดิ เอมเมอรัลด์,Ratchada,0.0,0.0,0.0,0.0,,,,,
6018,Kaarla Wood-Fire Grill & Bar,Kaarla Wood-Fire Grill & Bar,Bangkok,0.0,0.0,0.0,0.0,,,,,
6019,Sol & Luna Singapore,Sol & Luna Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6020,The Alkaff Mansion ,The Alkaff Mansion,Bangkok,0.0,0.0,0.0,0.0,,,,,
6021,Mimi Restaurant,Mimi Restaurant,Clarke Quay,0.0,0.0,0.0,0.0,,,,,
6022,Neon Pigeon,Neon Pigeon,Boat Quay,0.0,0.0,0.0,0.0,,,,,
6023,Enjoy Eating Cafe,เอ็นจอย อีทติ้ง คาเฟ่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6024,RIVA At Ocean Marina Resort Jomtien (Pattaya),ริว่า แอท โอเชียน มารีน่า รีสอร์ท จอมเทียน (พัทยา),Bangkok,0.0,0.0,0.0,2.0,,,,,
6025,Khanom Jeen Phuket Baan A-Ma,ขนมจีนภูเก็จบ้านอาม่า,Ladprao,0.0,0.0,0.0,0.0,,,,,
6026,Zorba the Greek Taverna,Zorba the Greek Taverna,Clarke Quay,0.0,0.0,0.0,1.0,,,,,
6027,FIRE  ,FIRE,Orchard,0.0,0.0,0.0,0.0,,,4.3,16.0,
6028,,Sabio by the Sea,Bangkok,0.0,0.0,0.0,0.0,,,,,
6029,Yakiniku En,ยะกินิกุ เอ็น,Rama 4,0.0,0.0,0.0,0.0,,,,,
6030,FLNT,FLNT,Orchard,0.0,0.0,0.0,0.0,,,,,
6031,,ลี่หยาง สุกี้หมาล่า เดอะ มอล์ บางกะปิ,Bangkok,0.0,0.0,0.0,0.0,,,,,
6032,Mad Moa Asok,แมด โมอา อโศก,Asok,0.0,0.0,0.0,0.0,,,,,
6033,Fat Prince,The Prince,Tanjong Pagar,0.0,0.0,0.0,0.0,,,,,
6034,Ruedooron by Liyang Town in Town,ลื้อดูร้อน by Liyang สาขา ทาวน์อินทาวน์,Town In Town,0.0,0.0,0.0,0.0,,,,,
6035,Camille,Camille,Sentosa,0.0,0.0,0.0,0.0,,,,,
6036,Ruedooron by Liyang Ratchaphruek,ลื้อดูร้อน by Liyang สาขา ราชพฤกษ์,Ratchaphruek,0.0,0.0,0.0,0.0,,,,,
6037,Ruedooron by Liyang Lat Krabang,ลื้อดูร้อน by Liyang สาขา ลาดกระบัง,Lat Krabang,0.0,0.0,0.0,0.0,,,,,
6038,,ลื้อดูร้อน by Liyang สาขา บางแค,Bangkok,0.0,0.0,0.0,0.0,,,,,
6039,,ลื้อดูร้อน by Liyang สาขา ลาซาล,Bangkok,0.0,0.0,0.0,0.0,,,,,
6040,Firangi Superstar,Firangi Superstar,Tanjong Pagar,0.0,0.0,0.0,0.0,,,,,
6041,,TAJINE Moroccan Tapas & Cocktail Bar,Bangkok,0.0,0.0,0.0,0.0,,,,,
6042,Ouleng Cafe,อูเล้งคาเฟ่,Nonthaburi,0.0,0.0,0.0,0.0,,,,,
6044,L'Entrecôte The Steak & Fries Bistro (Duxton Hill),L'Entrecôte The Steak & Fries Bistro (Duxton Hill),Bangkok,0.0,0.0,0.0,0.0,,,,,
6045,,กิ๋นลำ คำหวาน,Bangkok,0.0,0.0,0.0,0.0,,,,,
6046,Flow Yacht Club,โฟล์ว ยอร์ช คลับ,Bangkok,0.0,0.0,0.0,1.0,,,4.0,1.0,
6047,1-Altitude Coast,1-Altitude Coast,Sentosa,0.0,0.0,0.0,0.0,,,,,
6049,Chakrabongse Villas,จักรพงษ์วิลล่า,Bangkok,0.0,0.0,0.0,0.0,,,,,
6050,OUMI Modern Japanese Kappo Restaurant,OUMI Modern Japanese Kappo Restaurant,Raffles Place,0.0,0.0,0.0,1.0,,,,,
6053,Sol & Ora,Sol & Ora,Sentosa,0.0,0.0,0.0,0.0,,,,,
6054,The White Tiffin (Changi City Point),The White Tiffin (Changi City Point),Bangkok,0.0,0.0,0.0,0.0,,,,,
6055,The White Tiffin (Woods Square Mall),The White Tiffin (Woods Square Mall),Bangkok,0.0,0.0,0.0,0.0,,,,,
6056,The White Tiffin @ AMK Hub,The White Tiffin @ AMK Hub,Bangkok,0.0,0.0,0.0,0.0,,,,,
6057,NOVA,NOVA,Bangkok,0.0,0.0,0.0,0.0,,,4.1,7.0,
6058,7th Street Bar & Bistro Mega Bangna,7th Street Bar & Bistro Mega Bangna,Bangkok,0.0,0.0,0.0,0.0,,,,,
6060,HighHouse,HighHouse,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6062,PlukRak Pretty Healthy,ปลูกรัก พริตตี้ เฮลท์ตี้,Bangkok,0.0,0.0,0.0,0.0,,,,,
6063,Suansirin,สวนสิริน,Bangkok,0.0,0.0,0.0,0.0,,,,,
6064,L'Entrecôte The Steak and Fries Bistro (Customs House),L'Entrecôte The Steak and Fries Bistro (Customs House),Bangkok,0.0,0.0,0.0,1.0,,,,,
6065,Sook Samraan - Cafe Mookrata,สุกสำราญ - คาเฟ่หมูกระทะ,Ladprao,0.0,0.0,0.0,0.0,,,,,
6067,Hiateeyai @ Samyan,เฮียตี๋ใหญ่กระทะร้อน @ สามย่าน,Silom,0.0,0.0,0.0,0.0,,,,,
6068,Hiateeyai @ Naret,เฮียตี๋ใหญ่กระทะร้อน @ นเรศ,Silom,0.0,0.0,0.0,0.0,,,,,
6069,Flow Yacht Club (Phuket),Flow Yacht Club (Phuket),Bangkok,0.0,0.0,0.0,1.0,,,,,
6070,,สุขี ชาบู สามย่าน,Bangkok,0.0,0.0,0.0,0.0,,,,,
6071,The White Tiffin Fusion,The White Tiffin Fusion,Bangkok,0.0,0.0,0.0,0.0,,,,,
6072,Sabio Spanish Tapas,ซาบิโอ้,Bangkok,0.0,0.0,0.0,1.0,,,4.4,8.0,
6074,Taste and Toast,เทสต์ แอนด์ โทสต์,Ramkhamhaeng,0.0,0.0,0.0,0.0,,,3.9,5.0,
6075,Pilot Brewery,ไพล็อท บรูว์เวอรี่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6076,,ลี่หยาง ราษฎร์อุทิศ 54,Bangkok,0.0,0.0,0.0,0.0,,,,,
6077,,ลี่หยาง ชาน ดิ อเวนิว,Bangkok,0.0,0.0,0.0,0.0,,,,,
6078,Kwan Nua,ควันเนื้อ,Bangkok,0.0,0.0,0.0,0.0,,,,,
6079,Verandah Rooftop Rotisserie At Momentus Hotel Alexandra,Verandah Rooftop Rotisserie At Momentus Hotel Alexandra,Bangkok,0.0,0.0,0.0,0.0,,,,,
6080,,คัตสึมิโดริซูชิ เซ็นทรัลเวิลด์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6081,COAL Bake&Grill  ,COAL Bake&Grill,Ramkhamhaeng,0.0,0.0,0.0,0.0,,,4.0,1.0,
6082,Tea Factory and More,ทีแฟคทอรี่ แอนด์ มอร์,Asok,0.0,0.0,0.0,0.0,,,4.3,28.0,
6083,,บาร์กลอรี่ รูฟท็อป (เชียงใหม่),Bangkok,0.0,0.0,0.0,0.0,,,,,
6084,Sriracha In Love at S. Sriracha Hotel & Residence (Chonburi),ศรีราชาอินเลิฟ แอท เอส ศรีราชา โฮเทล แอนด์ เรสซิเดนซ์ (ชลบุรี),Bangkok,0.0,0.0,0.0,0.0,,,,,
6085,Nen (念) Rama 9,เน็น พระราม 9,Rama 9,0.0,0.0,0.0,0.0,,,5.0,2.0,
6086,Areeya Mookrata Pradiphat,อารียาหมูกระทะ สาขา ประดิพัทธ์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6087,Riviera,Riviera,Raffles Place,0.0,0.0,0.0,0.0,,,4.7,45.0,
6088,Areeya Mookrata New Petchaburi,อารียาหมูกระทะ สาขา เพชรบุรีตัดใหม่,Phetchaburi,0.0,0.0,0.0,0.0,,,,,
6089,Areeya Mookrata Chula-Banthat Thong,อารียา หมูกระทะ สาขา จุฬา-บรรทัดทอง,Banthat Thong,0.0,0.0,0.0,0.0,,,,,
6090,Above Eleven,อะโบฟ อีเลเว่น,Bangkok,0.0,0.0,0.0,0.0,,,4.2,128.0,
6092,Terre Grounding Eatery (Phuket),เทอเร กราวดิ้ง อีทเทอรี่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6093,URBAN CURY N KEBAB,URBAN CURY N KEBAB,Tanjong Pagar,0.0,0.0,0.0,0.0,,,,,
6094,Charcoal Tandoor Grill & Mixology,ชาร์โคล แทนดูร์ กริล แอนด์ มิกซ์โซโลจี,Nana,0.0,0.0,0.0,0.0,,,4.2,32.0,
6095,El Santo Restaurant and Bar,เอล ซานโต เรสเตอรองต์ แอนด์ บาร์,Phrom Phong,0.0,0.0,0.0,0.0,,,,,
6096,Chanderkhlong Restaurant ​​& Cafe,ชานเดอคลอง Restaurant ​​& Cafe,Taling Chan,0.0,0.0,0.0,0.0,,,,,
6097,Ramen Kaosoi and Japanese Buffet,ราเมง เข้าซอย และ บุฟเฟ่ต์อาหารญี่ปุ่น,Kaset Nawamin,0.0,0.0,0.0,0.0,,,,,
6098,Copper Chimney -  Syed Alwi Road Singapore,ค็อปเปอร์ จิมนี่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6099,YANKII- Robatayaki & Bar,แยงกี้ โรบาตะยากิ,Bangkok,0.0,0.0,0.0,0.0,,,4.0,2.0,
6100,224 Winesphere ,224 ไวน์สเฟียร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6101,Haldi & Mexicana,Haldi & Mexicana,Bangkok,0.0,0.0,0.0,0.0,,,,,
6102,Marina Seafood House ,Marina Seafood House,Boat Quay,0.0,0.0,0.0,0.0,,,,,
6103,,ร้านลมโชย-Anong (ชลบุรี),Bangkok,0.0,0.0,0.0,0.0,,,,,
6104,ShoSha,ShoSha,Bangkok,0.0,0.0,0.0,0.0,,,,,
6105,Bangfa Shabu Buffet,บังฟา ชาบู,Lum Luk Ka,0.0,0.0,0.0,2.0,,,,,
6106,,แกลเลอรี่ คิทเช่น ที่ Hyatt Place สุขุมวิท 24,Bangkok,0.0,0.0,0.0,0.0,,,,,
6107,The Blue Tiffin At Village Hotel Changi,เดอะ บลู ทิฟฟิน แอท วิลเลจ โฮเทล ชางงี,Bangkok,0.0,0.0,0.0,0.0,,,,,
6108,Jao By KRUA JIANG MAI ,จ้าวบายครัวเจียงใหม่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6109,The Coffee Club Central Festival (Samui),เดอะ คอฟฟี่ คลับ เซ็นทรัล เฟสติวัล (สมุย),Bangkok,0.0,0.0,0.0,1.0,,,,,
6110,Kruajiangmai Thonglor,ครัวเจียงใหม่ ทองหล่อ,Thonglor,0.0,0.0,0.0,0.0,,,,,
6111,The Coffee Club The Coast (Phuket),เดอะ คอฟฟี่ คลับ เดอะโคส ภูเก็ต,Bangkok,0.0,0.0,0.0,0.0,,,,,
6112,The Coffee Club Avani Sukhumvit,เดอะ คอฟฟี่ คลับ อวานี สุขุมวิท,Bangkok,0.0,0.0,0.0,0.0,,,3.8,36.0,
6113,The Coffee Club Kokotel Hotel (Krabi),เดอะ คอฟฟี่ คลับ โคโคเทล โฮเทล กระบี่,Bangkok,0.0,0.0,0.0,0.0,,,,,
6114,Rama at Furama Silom Hotel,ห้องอาหารรามา โรงแรมฟูราม่า สีลม,Bangkok,0.0,0.0,0.0,0.0,,,,,
6115,The Coffee Club Central (Pattaya),เดอะ คอฟฟี่ คลับ เซ็นทรัล พัทยา,Bangkok,0.0,0.0,0.0,0.0,,,,,
6116,The Coffee Club Staybridge Thonglor,เดอะ คอฟฟี่ คลับ สเตย์บริดจ์ ทองหล่อ,Thonglor,0.0,0.0,0.0,0.0,,,3.6,6.0,
6117,298 Nikuya Yakiniku,298 นิคุยะ ยากินิกุ,Bangkok,0.0,0.0,0.0,0.0,,,,,
6118,Aunidin,อุ่นไอดิน,Bangkok,0.0,0.0,0.0,0.0,,,,,
6119,Jaspe At Wyndham Singapore Hotel,Jaspe At Wyndham Singapore Hotel,Bangkok,0.0,0.0,0.0,1.0,,,,,
6120,,มาดามตำสะเเตก,Bangkok,0.0,0.0,0.0,0.0,,,,,
6121,O'pazzo,O'pazzo,Ladprao,0.0,0.0,0.0,0.0,,,,,
6122, Ninja Izakaya,นินจา อิซากายะ,Bangkok,0.0,0.0,0.0,0.0,,,3.9,11.0,
6123,Sailom Restaurant (Hua Hin),ห้องอาหารสายลม (หัวหิน),Bangkok,0.0,0.0,0.0,0.0,,,,,
6124,Che'rie Cafe,เฌอริ คาเฟ่,Ngamwongwan,0.0,0.0,0.0,0.0,,,,,
6125,Crab Wang Imperial Dining At Hotel Boss,Crab Wang Imperial Dining At Hotel Boss,Bangkok,0.0,0.0,0.0,0.0,,,,,
6126,Lira Resto Bar,Lira Resto Bar,Bangkok,0.0,0.0,0.0,0.0,,,,,
6127,Yi Jia South Village Seafood Restaurant,Yi Jia South Village Seafood Restaurant,Bangkok,0.0,0.0,0.0,0.0,,,,,
6128,Little Stove,ลิตเติ้ลสโตฟ,Rama 2,0.0,0.0,0.0,0.0,,,,,
6129,Aufu Bar,อู่ฝู บาร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6130,Starlight Rooftop Bar,สตาร์ไลท์ รูฟท็อปบาร์,Bangkok,2429863.0,64748.0,21864.0,21.0,,,,,
6131,Shinsen Izakaya,ซินเซ็น อิซากายะ,Bangkok,0.0,0.0,0.0,0.0,,,,,
6132,Vegas Cafe & Gallery,เวกัส คาเฟ่ แอนด์ แกลเลอรี่,Nonthaburi,0.0,0.0,0.0,1.0,,,,,
6133,,แบงค็อก วันเดอร์แลนด์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6134,The Bottleman Wine Bar,เดอะ บอทเทิลแมน ไวน์ บาร์,Ploenchit,0.0,0.0,0.0,0.0,,,,,
6135,Chorn Charm ,ช้อน ชาม,Bangkok,0.0,0.0,0.0,0.0,,,,,
6136,The Landing Point At The Fullerton Bay Hotel Singapore,The Landing Point At The Fullerton Bay Hotel Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6137,La Brasserie At The Fullerton Bay Hotel Singapore,La Brasserie At The Fullerton Bay Hotel Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6138,Meng Pu Dong Pracha Chuen,เม้งปูดอง ประชาชื่น,Nonthaburi,0.0,0.0,0.0,0.0,,,,,
6139,Jade At The Fullerton Hotel Singapore,Jade At The Fullerton Hotel Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6140,The Courtyard At The Fullerton Hotel Singapore,The Courtyard At The Fullerton Hotel Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6141,Town Restaurant At The Fullerton Hotel Singapore,Town Restaurant At The Fullerton Hotel Singapore,Raffles Place,0.0,0.0,0.0,0.0,,,,,
6142,Taste of Seafood 海鮮的味道,Taste of Seafood 海鮮的味道,Bangkok,0.0,0.0,0.0,0.0,,,,,
6143,Riverfront Seafood 河滨海鲜,Riverfront Seafood 河滨海鲜,Bangkok,0.0,0.0,0.0,1.0,,,,,
6144,Karawa Omakase,คาราวะ โอมากาเสะ,Ladprao,0.0,0.0,0.0,0.0,,,4.6,2.0,
6145,The' Tea House FN Outlet (Hua Hin),เตทีเฮาส์ เอฟเอ็น เอาท์เลท หัวหิน,Bangkok,0.0,0.0,0.0,0.0,,,,,
6147,,Hotel Once Bangkok (Staycation) not used,Bangkok,0.0,0.0,0.0,0.0,,,,,
6148,Fu Lin Bar & Kitchen (Telok Ayer),Fu Lin Bar & Kitchen (Telok Ayer),Bangkok,0.0,0.0,0.0,0.0,,,,,
6149,Jacob Barn,เจค็อบ บาร์น,Bangkok,0.0,0.0,0.0,1.0,,,,,
6150,Moana Cafe,โมอาน่า คาเฟ่,Ratchaphruek,0.0,0.0,0.0,0.0,,,,,
6151,Fu Lin Bar & Kitchen (Clarke Quay),Fu Lin Bar & Kitchen (Clarke Quay),Clarke Quay,0.0,0.0,0.0,0.0,,,,,
6152,Kinnaree Restaurant Sukhumvit 8,กินรี สุขุมวิท 8,Bangkok,0.0,0.0,0.0,0.0,,,,,
6153,O.BBa Jjajang,O.BBa Jjajang,Tanjong Pagar,0.0,0.0,0.0,0.0,,,,,
6154,Wander BKK,วานเดอร์ บีเคเค,Bangkok,0.0,0.0,0.0,0.0,,,4.4,21.0,
6155,HiBuddy BBQ 烤肉研究所,HiBuddy BBQ 烤肉研究所,Tanjong Pagar,0.0,0.0,0.0,0.0,,,,,
6156,The Blooming Gallery ,เดอะ บลูมมิ่ง แกลเลอรี,Bangkok,0.0,0.0,0.0,0.0,,,3.8,151.0,
6157,Yoki Niku よきにく (Chonburi),โยะคิ นิคุ よきにく (Chonburi),Bangkok,0.0,0.0,0.0,1.0,,,,,
6158,Honomi Shabu & Omakase,โฮโนมิ ชาบู แอนด์ โอมากาเสะ,Rama 9,0.0,0.0,0.0,0.0,,,,,
6159,Reun Rom Bar,รื่นรมย์บาร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
6160,Ping Buffet,ปิ้งBuffet,Bangkok,0.0,0.0,0.0,0.0,,,,,
6161,Ar Tee Mala Shabu Ping Yang,อาตี้ หม่าล่า ชาบู ปิ้งย่าง,Bangkok,0.0,0.0,0.0,0.0,,,,,
6162,Beer Collection,เบียร์ คอลเล็คชั่น,Bangkok,0.0,0.0,0.0,0.0,,,3.8,39.0,
6163,The Factory Corner,เดอะ แฟคทอรี่ คอนเนอร์,Taling Chan,0.0,0.0,0.0,0.0,,,,,
6183,61 Bistro,61 บิสโทร,Phatthanakan,0.0,0.0,0.0,1.0,,,,,
6184,Big Bite Burger BKK,บิ๊ก ไบท์ เบอร์เกอร์,Lat Krabang,70877100.0,3727309.0,209568.0,20.0,,,5.0,1.0,
6185,Neua Camp Fire,เนื้อแคมป์ไฟ,Bangkok,0.0,0.0,0.0,0.0,,,4.3,13.0,
6186,Dream Premium Korean BBQ Buffet Ruea-bin - 드림 코리안 비비큐,ดรีม พรีเมียม โคเรียน บาร์บีคิว บุฟเฟ่ต์ เรือบิน,Samut Prakan,0.0,0.0,0.0,0.0,,,,,
6187,Dream Premium Korean BBQ Buffet Talat Long Ma Si Er - 드림 코리안 비비큐,ดรีม พรีเมียม โคเรียน บาร์บีคิว บุฟเฟ่ต์ ตลาดลองมาซิเออ,Samut Prakan,0.0,0.0,0.0,1.0,,,,,
6188,Mosby BKK,โมสบี้ บีเคเค,Bangkok,0.0,0.0,0.0,0.0,,,5.0,1.0,
6189,Ojisan Massage & Meal Experience,โอจิซัง มาสสาจ แอนด์ มีล เอ็กซ์พีเรียนซ์,Phutthamonthon,0.0,0.0,0.0,0.0,,,,,
6190,The Pablo Bangkok,เดอะ พาโบล แบงค็อก,Bangkok,0.0,0.0,0.0,0.0,,,4.0,2.0,
6191,Dream Premium Korean Shabu Buffet 드림 샤브샤브,ดรีม พรีเมียม โคเรียน ชาบู บุฟเฟต์,Samut Prakan,0.0,0.0,0.0,0.0,,,,,
6192,Ayutthaya Retreat (Ayutthaya),อยุธยา รีทรีต (อยุธยา),Bangkok,0.0,0.0,0.0,0.0,,,,,
6193,BUCKS CAFE,บัคส์ คาเฟ่,Sai Mai,0.0,0.0,0.0,0.0,,,,,
6194,Burbrit Craft Beer Phra Khanong,เบอร์บริท คราฟต์ เบียร์ พระโขนง,Bangkok,0.0,0.0,0.0,0.0,,,,,
6195,Burbrit Craft Beer Sukhumvit 22,เบอร์บริท คราฟต์ เบียร์ สุขุมวิท 22,Bangkok,0.0,0.0,0.0,0.0,,,,,
6196,Ministry Of Crab,มินิสทรี ออฟ แคร็บ,Bangkok,0.0,0.0,0.0,0.0,,,4.5,61.0,
6197,Bottega del Gusto,โบตเทกา เดล กุสโต,Phatthanakan,0.0,0.0,0.0,0.0,,,,,
