restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,total_revenue,total_bookings,total_guests,avg_revenue_per_booking,no_show_rate
6225,,แคนตัน ดิสโก้,Bangkok,980888952,583200.0,24.0,96.0,24300.0,0.0
6226,,อันฟอลโลว์ บาร์แอนด์บิสโทร,Bangkok,833385345,112188.0,15.0,28.0,7479.2,0.0
6227,Plearn - Rooftop Restaurant & Bar (Phuket),เพลิน รูฟท็อป เรสเทอรองต์ แอนด์ บาร์ (ภูเก็ต),Bangkok,76304367,3631200.0,131.0,351.0,27719.08396946565,0.0381679389312977
6228,Nowhere BKK,โนแวร์,Thonglor,993944417,2063280.0,85.0,215.0,24273.88235294117,0.0117647058823529
6229,Boon Tong Kee The Mall Lifestore Bangkae,บุญตงกี่ เดอะมอลล์ ไลฟ์สโตร์ บางแค,Bangkok,20953102,993300.0,111.0,298.0,8948.648648648648,0.045045045045045
6230,Boon Tong Kee Central Rama 2 ,บุญตงกี่ เซ็นทรัลพระราม 2,Rama 2,20953101,809700.0,88.0,254.0,9201.136363636364,0.0227272727272727
6231,The Mesh Bangkok ,เดอะเมช แบงค็อก,Ari,22620000,295920.0,16.0,54.0,18495.0,0.0
6232,Hom Duan,หอมด่วน,Phra Khanong,850378916,379080.0,39.0,123.0,9720.0,0.0
6234,Gut Space,กัท สปซ,Thonglor,646956424,45600.0,4.0,8.0,11400.0,0.0
6235,Time's Dining Ari Hills,ไทม์ ไดนิ่ง อารีย์ฮิลล์,Ari,802045646,18155616.0,1231.0,3517.0,14748.672623883022,0.0308692120227457
6236,Happening Dine and Bar,เฮพเพ่นนิ่ง,Silom,828749642,1185840.0,54.0,227.0,21960.0,0.0185185185185185
6237,Time's Dining Gateway At Bang Sue,ไทม์ ไดนิ่ง เกตเวย์ เเอท บางซื่อ,Bangkok,957271554,3156264.0,176.0,605.0,17933.31818181818,0.0738636363636363
6238,,ไทม์ ไดนิ่ง เจริญนคร,Bangkok,640958562,137784.0,7.0,20.0,19683.42857142857,0.0
6239,,มิตร ลาดพร้าว,Bangkok,818500062,33120.0,4.0,8.0,8280.0,0.25
6240,Everbean Pizzeria (Phuket),เอเวอร์บีน พิซเซอร์เรีย (ภูเก็ต),Bangkok,839894999,129156.0,10.0,24.0,12915.6,0.0
6241,Maysaya Cafe & Restaurant at Maybis Hotel,เมษญา คาเฟ่ แอนด์ เรสเตอรองท์ แอท เมย์บิส โฮเทล,Bangkok,931566626,0.0,0.0,0.0,,
6242,Sen Sai Isan Suvarnabhumi,เส้นสายอีสาน สุวรรณภูมิ,Suvarnabhumi,994424644,761880.0,58.0,274.0,13135.862068965518,0.0
6244,Boat Seafood (Phuket),โบ๊ท ซีฟู๊ด (ภูเก็ต),Bangkok,954173703,1768200.0,59.0,194.0,29969.491525423728,0.0
6245,Escape Pool Club At Centara Karon Resort (Phuket),เอสเคป พูล คลับ ที่ เซ็นทารา การอน รีสอร์ท (ภูเก็ต),Bangkok,76396200,85680.0,4.0,11.0,21420.0,0.0
6246,Ao Talay Theprak Saphan Mai,อ่าวทะเล เทพรักษ์ สะพานใหม่,Watcharapol,909855556,208680.0,20.0,49.0,10434.0,0.05
6247,Khrua Baan Suan,ครัวบ้านสวน,Ram Intra,932717878,1847640.0,41.0,348.0,45064.39024390244,0.0
6248,GyuBei Yakiniku,กิวเบ ยากินิกุ,On Nut,832736492,611940.0,28.0,79.0,21855.0,0.0
6249,Bright Side Brunch Bar,ไบร์ท ไซด์ บรันช์ บาร์,Charoen Krung,822952698,186360.0,18.0,39.0,10353.333333333334,0.0555555555555555
6250,Bangkok Chim Chum ,จิ้มจุ่ม กรุงเทพ,Charoen Nakorn,627595008,183120.0,20.0,52.0,9156.0,0.05
6251,Durianism Cafe and NiTO Japanese restaurant Ayutthaya,คาเฟ่ทุเรียน แอนด์ นิโตะอาหารญี่ปุ่น อยุธยา,Bangkok,855503014,99840.0,4.0,15.0,24960.0,0.0
6252,Chinda Hotpot Lat Krabang,สุกี้จินดา ลาดกระบัง,Lat Krabang,639193383,25130.0,2.0,7.0,12565.0,0.0
6253,Topazio Bar at La Miniera Pool Villas (Pattaya),โทปาซิโอ้ บาร์ แอท ลา มิเนียร่า พูลวิลล่า (พัทยา),Bangkok,38248111,313200.0,13.0,38.0,24092.30769230769,0.0
6254,Zaffiro Restaurant at La Miniera Pool Villas (Pattaya),ซัฟฟิโร่ เรสเตอรองต์ แอท ลา มิเนียร่า พูลวิลล่า (พัทยา),Bangkok,38248111,67200.0,4.0,10.0,16800.0,0.0
6255,Sarnies One Bangkok,ซาร์นีส์ วัน แบงค็อก,Bangkok,938232101,2557320.0,94.0,332.0,27205.531914893618,0.0425531914893617
6256,Sarnies & Friends,ซาร์นีส์ แอนด์ เฟรนด์,Charoen Krung,952056599,480000.0,17.0,59.0,28235.29411764706,0.1764705882352941
6257,Sarnies Cantina,ซาร์นีส์ แคนทินา,Bangkok,953707688,142200.0,7.0,19.0,20314.285714285717,0.0
6258,Brewave Pinklao,บรูเวฟ ปิ่นเกล้า,Arun Amarin,622261308,3633000.0,168.0,483.0,21625.0,0.0119047619047619
6259,Namba Shabu Banthat thong,นัมบะ ชาบู บรรทัดทอง,Banthat Thong,938846555,3435600.0,252.0,830.0,13633.333333333334,0.0515873015873015
6260,Namba Shabu Saimai,นัมบะ ชาบู สายไหม,Sai Mai,969806444,1109472.0,98.0,251.0,11321.142857142857,0.010204081632653
6261,Namba Shabu The Mall Lifestore Tha Phra,นัมบะ ชาบู เดอะมอลล์ ไลฟ์สโตร์ ท่าพระ,Tha Phra,826971510,5186244.0,404.0,1223.0,12837.237623762376,0.0297029702970297
6262,Club Rangoon,Club Rangoon,Bangkok,81908827,113916.0,64.0,220.0,1779.9375,0.0
6263,Beppu Menkan,Beppu Menkan,Bangkok,9850433,4788.0,3.0,4.0,1596.0,0.0
6264,Tikishi Paradise Park ,ทิคิชิ พาราไดซ์ ปาร์ค,Srinakarin,659414668,1169700.0,82.0,179.0,14264.634146341465,0.0
6265,Rooftop Pool Bar @Hotel Royal Bangkok,รอยัล สกาย เลานจ์ พูลบาร์ โรงแรมรอยัล แบงคอก,Chinatown,22260026,262296.0,14.0,51.0,18735.42857142857,0.0
6266,Tikishi Suksawat,ทิคิชิ สุขสวัสดิ์,Samut Prakan,659787792,149400.0,9.0,29.0,16600.0,0.0
6267,Sunny Beach House (Pattaya),ซันนี่ บีช เฮ้าท์ (พัทยา),Bangkok,835409597,2686800.0,155.0,382.0,17334.1935483871,0.0387096774193548
6268,DAKJIB,ดักจิบ,Bangkok,816471626,180480.0,5.0,19.0,36096.0,0.0
6269,SOS Shabu Bangchak,เอสโอเอส ชาบู สาขา บางจาก,Bangkok,837914472,901632.0,114.0,245.0,7909.0526315789475,0.0087719298245614
6270,SOS Shabu Bearing,เอสโอเอส ชาบู สาขา แบริ่ง,Bangkok,834436231,1020012.0,145.0,283.0,7034.565517241379,0.0
6271,,หรงจา อาหารจีนฮาลาล,Bangkok,800752502,9480.0,1.0,3.0,9480.0,0.0
6272,Baan Medsine,บ้าน เม็ดทราย,Bangkok,970909627,366960.0,22.0,67.0,16680.0,0.0
6273,Ma Maison ,มา เมซอง,Bangkok,830961171,29066520.0,527.0,1844.0,55154.68690702087,0.0
6274,,เมา นารา รูฟท็อป บาร์,Bangkok,970497421,307800.0,19.0,54.0,16200.0,0.0
6275,Angel Shabu Mala Bearing 17,นางฟ้าชาบู หมาล่า สายพาน แบริ่ง 17,Bangkok,982698719,501480.0,89.0,190.0,5634.606741573034,0.0
6276,,ลิง,Bangkok,924794198,77472.0,7.0,20.0,11067.42857142857,0.0
6277,Eldivino Thai (Phuket) ,เอลดิไวโน ไทย (ภูเก็ต),Bangkok,981571597,264600.0,11.0,30.0,24054.545454545456,0.0
6278,The Governor Bangkok At Hilton Bangkok Grande Asoke,เดอะ กัฟเวอร์เนอร์ แบงค็อก แอท ฮิลตัน กรุงเทพฯ แกรนด์ อโศก,Asok,22044000,197004.0,24.0,50.0,8208.5,0.0
6279,Absurdities Singapore,Absurdities Singapore,Bangkok,89529300,2131986.12,340.0,777.0,6270.547411764706,0.0
6280,Wonderland Upside Down,Wonderland Upside Down,Bangkok,88938534,1428711.48,353.0,947.0,4047.341303116147,0.0
6281,The Market@5 At Eastin Grand Phayathai Hotel Bangkok,เดอะ มาร์เก็ต แอท ไฟว์ แอท อีสติน แกรนด์ พญาไท โฮเทล แบงคอก,Ratchathewi,24832899,18029664.0,589.0,1756.0,30610.634974533103,0.0390492359932088
6282,Mao Nara Restaurant,เมา นารา,Rama 9,955620668,0.0,0.0,0.0,,
6283,Teraoka Gyoza Siam Paragon ,เทราโอกะ เกี๊ยวซ่า สยาม พารากอน,Siam,657179032,470640.0,77.0,135.0,6112.207792207792,0.0
6284,Teraoka Gyoza Central Ladprao,เทราโอกะ เกี๊ยวซ่า เซ็นทรัล ลาดพร้าว,Ladprao,657179037,86160.0,20.0,26.0,4308.0,0.0
6285,Teraoka Gyoza Emsphere ,เทราโอกะ เกี๊ยวซ่า เอ็มสเฟียร์,Bangkok,657179012,205200.0,53.0,64.0,3871.698113207547,0.0
6286,View Tiew Mai,วิวทิวไม้ ซีฟู้ด,Bangkok,821141507,1335480.0,58.0,236.0,23025.51724137931,0.0
6287,Krua Suan View Pla Mae Num,ครัวสวนวิวปลาแม่น้ำ,Bangkok,655061099,161400.0,6.0,33.0,26900.0,0.0
6288,Tooduat Moo Kratha,โต๊ะเดือดหมูกระทะ,Sai Mai,858545880,0.0,0.0,0.0,,
6289,Loulou.bkk,ลู่ลู่ บีเคเค,Ratchada,623296236,1429188.0,67.0,180.0,21331.16417910448,0.0
6290,54 Shabu Buffet & Mala ,ฟิฟตี้โฟร์ ชาบู บุฟเฟ่ต์ แอนด์ หม่าล่า,Samut Prakan,828214658,103296.0,11.0,32.0,9390.545454545454,0.0909090909090909
6291,Pika Bar & Restaurant,พีก้า บาร์ แอนด์ เรสเตอรองต์,On Nut,819223379,52800.0,4.0,14.0,13200.0,0.25
6292,Baan Suan Rim Khlong Maha Sawat,บ้านสวนริมคลอง มหาสวัสดิ์,Nonthaburi,612543322,469320.0,28.0,101.0,16761.428571428572,0.1071428571428571
6293,Im Pla Phao Prannok,อิ่มปลาเผา พรานนก,Taling Chan,943136919,944280.0,67.0,230.0,14093.731343283582,0.0
6294,Kyo Roll En - Cafe & Meal Mega Bangna,เกียว โรล เอ็น คาเฟ่ แอนด์ มีล เมกะบางนา,Bangkok,657179017,552960.0,73.0,130.0,7574.7945205479455,0.0
6295,Kyo Roll En - Cafe & Meal Central Rama 9,เกียว โรล เอ็น คาเฟ่ แอนด์ มีล เซ็นทรัลพระราม 9,Rama 9,657179028,233280.0,46.0,55.0,5071.304347826087,0.0
6296,Kyo Roll En - Cafe & Meal Avenue Ratchayothin,เกียว โรล เอ็น คาเฟ่ แอนด์ มีล อเวนิว รัชโยธิน,Ladprao,657179016,62640.0,10.0,15.0,6264.0,0.0
6297,Kyo Roll En - Cafe & Meal Central Eastville,เกียว โรล เอ็น คาเฟ่ แอนด์ มีล เซ็นทรัล อีสต์วิลล์,Ladprao,657179014,141120.0,17.0,34.0,8301.176470588236,0.0
6298,Kyo Roll En - Cafe & Meal Gateway Ekamai ,เกียว โรล เอ็น คาเฟ่ แอนด์ มีล เกตเวย์ เอกมัย,Ekkamai,657179002,133200.0,23.0,36.0,5791.304347826087,0.0
6299,Call moo,คอลหมู,Banthat Thong,622979942,167280.0,9.0,26.0,18586.666666666668,0.0
6302,Phahon View Watcharapol,พหลวิว วัชรพล,Bangkok,970044013,931800.0,32.0,192.0,29118.75,0.0
6303,Thiangna Mahanakorn,เถียงนา มหานคร,Sai Mai,811101061,503400.0,12.0,92.0,41950.0,0.0
6304,Original ,โอ ริจินอล,Bangkok,824907939,9360.0,1.0,3.0,9360.0,0.0
6305,Yeon,ยอน,Rama 4,658898217,1149120.0,21.0,76.0,54720.0,0.0476190476190476
6306,EKKAR (Ang Thong),เอกการ์ (อ่างทอง),Bangkok,631456498,78480.0,6.0,12.0,13080.0,0.1666666666666666
6307,MmD.Cafe & Bar ,เอ็มเอ็มดี.คาเฟ่ แอนด์ บาร์,Sathon,909107087,19176.0,1.0,2.0,19176.0,0.0
6308,Gluttony by The Sin,กลัทโทนี่ บาย เดอะ ซิน,Bangkok,956329915,269160.0,7.0,16.0,38451.42857142857,0.0
6309,L'Aperitif At Mercure on Stevens ,L'Aperitif At Mercure on Stevens,Orchard,88696705,5580.0,2.0,14.0,2790.0,0.0
6310,Food Exchange at Novotel Singapore On Stevens,Food Exchange at Novotel Singapore On Stevens,Orchard,87990379,498470.4,177.0,510.0,2816.2169491525424,0.0564971751412429
6311,WINESTONE Mercure on Steven SG,WINESTONE Mercure on Steven SG,Orchard,64916100,37500.0,18.0,55.0,2083.333333333333,0.0
6312,Rusty.Bkk,รัสตี้ บีเคเค,Arun Amarin,645392800,806760.0,46.0,125.0,17538.260869565216,0.0
6313,Mookatanaimuang ,หมูกะทะในเมือง,Bangkok,614508612,41760.0,5.0,12.0,8352.0,0.0
6314,HAN ROLL BKK ,แฮน โรลล์,Bangkok,808263626,579828.0,15.0,27.0,38655.2,0.0
6315,Radicle Beer Company,Radicle Beer Company,On Nut,821808303,216840.0,13.0,33.0,16680.0,0.0769230769230769
6316,,ภยักแจ่วฮ้อน by โลกันต์,Bangkok,819924965,21240.0,3.0,6.0,7080.0,0.0
6317,Rosemary ,รสเมรี,Ratchada,655245313,9000.0,1.0,2.0,9000.0,0.0
6318,The Deck Bangkok,เดอะ เดค,Asok,952390805,1221312.0,32.0,163.0,38166.0,0.0
6319,,กงสี่ หม่าล่า,Bangkok,914412929,17964.0,3.0,3.0,5988.0,0.0
6320,Centre Point Hotel Sukhumvit 10 Staycation,โรงแรมเซ็นเตอร์พอยท์ สุขุมวิท 10 สเตเคชั่น,Asok,26531783,911772.0,18.0,42.0,50654.0,0.0
6321,Rimsuan Centre Point Hotel Sukhumvit 10,ริมสวน โรงแรมเซนเตอร์ พอยต์ สุขุมวิท 10,Asok,26531783,111600.0,8.0,19.0,13950.0,0.0
6322,Mercy Republic,Mercy Republic,Asok,952474262,85320.0,9.0,18.0,9480.0,0.0
6323,Epia Asiatique,อีเปีย เอเชียทีค,Charoen Krung,21270553,687720.0,32.0,116.0,21491.25,0.0
6324,Epia Ari,อีเปีย อารีย์,Ari,800810699,324600.0,12.0,50.0,27050.0,0.0
6325,CLAWS & CO - Anantara Mai Khao Phuket Villas (Phuket),คลอว์ส แอนด์ โค - อนันตรา ไม้ขาว ภูเก็ต วิลล่าส์ (ภูเก็ต),Bangkok,76336123,487680.0,13.0,32.0,37513.84615384616,0.0769230769230769
6326,TALAD - Anantara Mai Khao Phuket Villas (Phuket),ตลาด - อนันตรา ไม้ขาว ภูเก็ต วิลล่าส์ (ภูเก็ต),Bangkok,76336123,66000.0,4.0,7.0,16500.0,0.25
6327,Morton's the Steakhouse ,Morton's the Steakhouse,Bangkok,93601618,185345.4,32.0,86.0,5792.04375,0.0
6328,,บึงพระยา,Bangkok,928926203,36240.0,4.0,13.0,9060.0,0.0
6329,Paradise Lost Siam@Siam Bangkok,ห้องอาหารพาราไดซ์ ลอสต์ สยาม แอท สยาม แบงค็อก,Siam,22173000,2833440.0,157.0,394.0,18047.38853503185,0.0
6330,,ธาน สยาม แอท สยาม แบงคอก,Bangkok,22173000,289680.0,5.0,11.0,57936.0,0.4
6331,Totonoi Sauna & Onsen整 ,โตโตโนอิ ซาวน่า แอนด์ ออนเซ็น สปา,Thonglor,918488560,557556.0,16.0,24.0,34847.25,0.0
6332,Chim Chim,ชิม ชิม,Bangkok,22173000,1353120.0,40.0,183.0,33828.0,0.025
6334,Musuko Shabu&Grill ,มุสุโกะ ชาบู & กริลล์,Bangkok,967155515,74160.0,17.0,20.0,4362.35294117647,0.0
6335,B.Burnt Bistro Central Si Racha (Chon Buri),บี.เบิร์น บิสโตร เซ็นทรัลศรีราชา ชลบุรี,Bangkok,828940999,666600.0,17.0,62.0,39211.76470588235,0.0
6336,White House Cafe & Restaurant ,ไวท์ เฮาส์ คาเฟ่ แอนด์ เรสเตอรองต์,Ram Intra,967090968,204120.0,16.0,61.0,12757.5,0.0
6337,UTOPIA Bangkok Tarot & Wine,ยูโทเปีย บางกอก ทาโร่ต์ แอนด์ ไวน์,Sathon,809246399,311280.0,15.0,31.0,20752.0,0.0
6338,Maan Muang,ร้านอาหารม่านเมือง,Ramkhamhaeng,27296275,1195300.0,109.0,389.0,10966.05504587156,0.0275229357798165
6339,Alinga Tea & Dining (Halal),อลิงกา ทีแอนด์ไดน์นิ่ง (ฮาลาล),Rama 9,661681277,25020.0,3.0,3.0,8340.0,0.0
6340,Ruenton Restaurant at Montien Hotel Surawong Bangkok,ห้องอาหารเรือนต้น โรงแรมมณเฑียร สุรวงศ์ กรุงเทพฯ,Bangkok,22337060,70379205.3,1313.0,4189.0,53601.8319116527,0.0076161462300076
6341,Savoey Café & Restaurant,เสวย คาเฟ่ & เรสเตอรอง,Bangkok,922530069,219720.0,14.0,52.0,15694.285714285714,0.0
6342,Sunyo Izakaya  ,ซันโย อิซากายะ,Bangkok,922646998,354360.0,18.0,57.0,19686.666666666668,0.0
6343,Fatboy Izakaya Ekkamai,แฟตบอย อิซากายะ เอกมัย,Ekkamai,656641539,1199556.0,28.0,97.0,42841.28571428572,0.0357142857142857
6344,Fatboy Izakaya Gaysorn Amarin,แฟตบอย อิซากายะ เกษร อัมรินทร์,Bangkok,656641539,2687016.0,67.0,212.0,40104.71641791045,0.044776119402985
6345,ARIES 24 Cafe' & Resto Bar,แอรีส์ 24 คาเฟ่ แอนด์ เรสโต้บาร์,Watcharapol,819255177,330000.0,24.0,76.0,13750.0,0.0833333333333333
6346,Shabu-Suki Izakaya,ชาบูสุกี้ อิซากะยะ,Bangkok,870438288,347172.0,28.0,63.0,12399.0,0.1428571428571428
6347,Kwankamon Cafe and Restaurant,ขวัญกมล คาเฟ่,Bangkok,885559170,115800.0,15.0,38.0,7720.0,0.0
6348,Spoon cafe Jungceylon (Phuket),สปูน คาเฟ่ จังซีลอน (ภูเก็ต),Bangkok,76366945,142920.0,10.0,27.0,14292.0,0.0
6349,Sip Wine Shop and Bistro,ซิป ไวน์ ช็อป แอนด์ บริสโต,Sathon,659211868,1433640.0,51.0,126.0,28110.58823529412,0.0196078431372549
6350,Baan Moo Hun,บ้านหมูหัน,Bangkok,896645990,1010280.0,30.0,216.0,33676.0,0.0
6351,Merry-Go-Round,Merry-Go-Round,Bangkok,94598599,696.0,1.0,2.0,696.0,0.0
6352,Yu Gu Xiang 遇故湘,Yu Gu Xiang 遇故湘,Bangkok,89016056,12528.0,16.0,64.0,783.0,0.0
6353,So STORY @Kingkaew Coffee Bar & Cafe,โซ สตอรี่ แอท กิ่งแก้ว,Samut Prakan,981370027,195648.0,12.0,41.0,16304.0,0.0
6354,Solo Beach (Hua Hin) ,โซโล บีช (หัวหิน),Bangkok,811136032,585120.0,39.0,104.0,15003.076923076924,0.0
6355,Epia Banthat Thong,อีเปีย บรรทัดทอง,Banthat Thong,612242547,130680.0,4.0,22.0,32670.0,0.0
6356,Epia Ratchada,อีเปีย รัชดา,Ratchada,898301810,237240.0,13.0,36.0,18249.23076923077,0.0
6357,The Grumpy Bear Cafe,The Grumpy Bear Cafe,Bangkok,92384055,19344.0,14.0,55.0,1381.7142857142858,0.0
6358,Epia Sukhumvit,อีเปีย สุขุมวิท,Phra Khanong,983899655,158640.0,11.0,25.0,14421.818181818182,0.0
6359,Wine Universe Singapore,ไวน์ ยูนิเวิร์ส สิงคโปร์,Promenade,91684673,31620.0,17.0,54.0,1860.0,0.0
6360,Santacruz Club & Restaurant,ซานตาครูซ คลับแอนด์เรสเทอรองต์,Bangkok,615354191,45120.0,3.0,8.0,15040.0,0.0
6361,,คัตสึมิโดริซูชิ ดุสิตเซ็นทรัลพาร์ค,Bangkok,657307762,0.0,0.0,0.0,,
6362,Fungpls ,ฟังพลีส,Ladprao,861230967,2652600.0,64.0,366.0,41446.875,0.0
6363,Baanshabu Shabu,บ้านชาบู ชาบู,Pathum Thani,956955943,8616.0,1.0,2.0,8616.0,0.0
6364,Sushi Ken Ken,ซูชิ เค็น เค็น,Ram Intra,965372753,104040.0,11.0,28.0,9458.181818181818,0.0
6365,The Coffee Academics Gaysorn Village,เดอะ คอฟฟี่ อะคาเดมิกส์ เกษร วิลเลจ,Bangkok,22536399,43800.0,9.0,11.0,4866.666666666667,0.0
6366,The Coffee Academics Velaa Sindhorn Village,เดอะ คอฟฟี่ อะคาเดมิกส์ เวลล่า สินธร วิลเลจ,Bangkok,21642500,10764.0,3.0,3.0,3588.0,0.0
6367,Pura Brasa ,พูราบราซา,Rama 4,645911424,3356784.0,95.0,310.0,35334.56842105263,0.0
6368,Shark Bite Restaurant,ห้องอาหารชาร์คไบท์,Samut Prakan,21722333,77400.0,9.0,23.0,8600.0,0.0
6369,,ลี่หยาง สุกี้หมาล่า รามคำแหง,Bangkok,962125888,351120.0,31.0,95.0,11326.451612903224,0.032258064516129
6370,Hen Hao Ma La Sai Phan,เหินห่าวหมาล่าสายพาน,Lat Pla Khao,810969822,151428.0,17.0,41.0,8907.529411764706,0.1176470588235294
6371,,บุฟเฟ่ต์อาหารอินเดีย เมดิเตอร์เรเนียนและไทย ชั้น 75 โรงแรมใบหยกสกาย,Bangkok,26563000,1894150.0,110.0,347.0,17219.545454545456,0.0363636363636363
6372,Witch Luck Cafe & Restaurants,วิช ลัก คาเฟ่ แอนด์ เรสเตอรองส์,Ratchada,933972952,23520.0,3.0,8.0,7840.0,0.0
6373,,จิว บะกุ๊ดเต๋ ติ่มซำ,Bangkok,924951074,788040.0,177.0,330.0,4452.203389830508,0.0056497175141242
6374,Krua Kung Waan,ครัวกุ้งหวาน,Ram Intra,986325454,404280.0,27.0,90.0,14973.333333333334,0.0
6375,Papi’s Tacos - Seah Street,Papi’s Tacos - Seah Street,Bugis,90123159,1896.0,2.0,4.0,948.0,0.0
6376,Mami's Tamales,Mami's Tamales,Bangkok,97111487,81696.0,40.0,171.0,2042.4,0.0
6377,Shabu Shabu Nangnai – Ramintra 5,ชาบู ชาบู นางใน - รามอินทรา 5,Ram Intra,845525515,219708.0,17.0,51.0,12924.0,0.0588235294117647
6378,Papi's Tacos Tanjong Pagar,Papi's Tacos Tanjong Pagar,Tanjong Pagar,91274922,948.0,1.0,2.0,948.0,0.0
6379,Papi's Tacos Katong,Papi's Tacos Katong,Bangkok,97245842,948.0,1.0,2.0,948.0,0.0
6380,Somsak,สมศักดิ์,Phra Khanong,832629154,101400.0,4.0,10.0,25350.0,0.0
6381,Papi's Tacos Jalan Besar,Papi's Tacos Jalan Besar,Bangkok,97245514,660.0,1.0,2.0,660.0,0.0
6382,Goodie Steak @ Wutthakat,กู๊ดดี้​สเต๊ก​ วุฒากาศ​,Bangkok,989993256,52800.0,5.0,12.0,10560.0,0.0
6383,Goodie Steak @ Fai Chai – Phran Nok,กู๊ดดี๊สเต็ก ไฟฉาย-พรานนก,Bangkok,989993256,72720.0,8.0,19.0,9090.0,0.0
6384,Goodie Steak @ Bang Phlat,กู๊ดดี้ สเต๊ก บางพลัด,Bangkok,989993256,55200.0,6.0,18.0,9200.0,0.0
6385,Kinsaru ,คินซารุ,Bangkok,963955646,32040.0,3.0,8.0,10680.0,0.0
6386,Zabzone,แซ่บโซน,Watcharapol,959530999,8280.0,1.0,2.0,8280.0,0.0
6387,TANG TOA DAENG,ตั้งโต๊ะแดง,Ratchaphruek,946235496,54000.0,10.0,24.0,5400.0,0.0
6388,Kozen Sushi Bar & Restaurant,Kozen Sushi Bar & Restaurant,Bangkok,84923923,111840.0,82.0,206.0,1363.9024390243903,0.0
6389,Otto's Steakhouse ,Otto's Steakhouse,On Nut,21280772,87240.0,11.0,25.0,7930.909090909091,0.0
6390,Phasom,ผสม,On Nut,944926419,0.0,0.0,0.0,,
6391,HONGDAE KOREAN BBQ,HONGDAE KOREAN BBQ,Bangkok,82990844,15636.0,10.0,28.0,1563.6,0.0
6392,Tsubaki Japanese Restaurant Rama9 椿日本料理,ซึบากิ เจแปนนิส เรสเตอรองต์ พระราม 9 椿日本料理,Rama 9,996076688,611280.0,30.0,68.0,20376.0,0.0
6393,Krua Klang Bueng – Yo Yak Khiew Yai Mookrata,ครัวกลางบึง-ย.ยักษ์ เขี้ยวใหญ่ หมูกระทะ,Bangkok,938155524,58200.0,6.0,14.0,9700.0,0.0
6394,Sunny Offside ,ซันนี่ ออฟไซด์,Phra Khanong,656675888,180000.0,10.0,29.0,18000.0,0.0
6395,Dino Mookrata Wat Phai Ngoen,ไดโน หมูกระทะ สาขาวัดไผ่เงิน,Bangkok,800063357,14352.0,2.0,4.0,7176.0,0.0
6396,Dino Mookrata Rama 3,ไดโน หมูกระทะ สาขา พระราม 3,Rama 3,800063357,7176.0,1.0,2.0,7176.0,0.0
6398,Ra Biang Na,ระเบียงนา,Bangkok,617238288,295560.0,20.0,69.0,14778.0,0.0
6399,Kagonoya Central World,คาโกะโนยะ เซ็นทรัลเวิลด์,Bangkok,802634223,2295510.0,98.0,297.0,23423.571428571428,0.0306122448979591
6400,Kagonoya Central Rama 9,คาโกะโนยะ เซ็นทรัล พระราม 9,Rama 9,617423223,2058320.0,105.0,264.0,19603.04761904762,0.0095238095238095
6401,Kagonoya Central Rama 3,คาโกะโนยะ เซ็นทรัล พระราม 3,Rama 3,660518558,810090.0,33.0,105.0,24548.18181818182,0.0606060606060606
6402,Kagonoya Mercury Ville ,คาโกโนยะ เมอร์คิวรี วิลล์,Ploenchit,635153228,1896850.0,65.0,244.0,29182.30769230769,0.0153846153846153
6403,Kagonoya Siam Discovery,คาโกโนยะ สยาม ดิสคัฟเวอรี่,Bangkok,641014854,1683760.0,68.0,217.0,24761.176470588234,0.0147058823529411
6404,Kagonoya Mega Bangna,คาโกโนยะ เมกะ บางนา,Samut Prakan,635153225,1969550.0,107.0,253.0,18407.00934579439,0.0186915887850467
6405,,คาโกะโนยะ เค วิลเลจ,Bangkok,635153226,225990.0,10.0,29.0,22599.0,0.0
6406,Tairyo Sushi - Ari,ไทเรียว ซูชิ สาขา อารีย์,Ari,909366199,616032.0,6.0,34.0,102672.0,0.0
6407,Tairyo Sushi - Sammakorn Place,ไทเรียว ซูชิ สาขา รามคำแหง,Ramkhamhaeng,996154155,179880.0,2.0,10.0,89940.0,0.0
6408,Tairyo Sushi - Saimai,ไทเรียว ซูชิ สาขา สายไหม,Sai Mai,656604666,129492.0,2.0,9.0,64746.0,0.0
6409,Tairyo Sushi - Market Village Rangsit,ไทเรียว ซูชิ สาขา รังสิต,Rangsit,980465999,79140.0,2.0,5.0,39570.0,0.0
6410,Tairyo Sushi - Ladprao,ไทเรียว ซูชิ สาขา ลาดพร้าว,Ladprao,979704555,395736.0,7.0,22.0,56533.71428571428,0.1428571428571428
6411,Tairyo Sushi - Seacon Square Srinakarin,ไทเรียว ซูชิ สาขา ซีคอนศรีนครินทร์,Srinakarin,908989992,1647588.0,36.0,101.0,45766.333333333336,0.0277777777777777
6412,Tukabkhao by Jerajaras Don Mueang,ตู้กับข้าว บาย เจิดจรัส ดอนเมือง,Bangkok,619824625,1046160.0,77.0,273.0,13586.493506493509,0.0
6413,Tukabkhao by Jerajaras Bangkok Kreetha,ตู้กับข้าว บาย เจิดจรัส กรุงเทพกรีฑา,Srinakarin,619824625,453960.0,31.0,127.0,14643.870967741936,0.032258064516129
6414,The White House ,เดอะ ไวท์ เฮาส์,Bangkok,649456697,32040.0,3.0,8.0,10680.0,0.0
6415,Somtum Rakdee,ส้มตำรักดี,Bangkok,972516263,0.0,0.0,0.0,,
