restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score,booking_conversion_rate,web_views,gmaps_rating,gmaps_reviews,weighted_rating_score,region_encoded,cuisine_encoded,priority_rank
3637.0,Rising,Rising,0.0710896161512048,0.3634997022560449,0.5653968426640615,1.3838928688633175e-05,33.92436411699124,58.01074433003906,-0.0853480102185031,0.0,0.0,3.692307692307693,13.0,0.0,0.0,4.846806965768424,6,0,86
6428.0,Rising,Rising,0.0575703054615085,0.3802781279540463,0.5621372867641096,1.427982033553186e-05,33.72880839865999,53.74201612586955,-0.0569203058680543,0.0,0.0,0.3055555555555556,36.0,0.0,0.0,4.803037527416546,0,2,87
3324.0,Hidden Gem,Hidden Gem,0.0077413056882239,0.1643093997230699,3.823155289619853e-05,0.8279110630358099,33.11873641460617,54.17490847524655,-1.107339017748437,0.0,58.8758371689492,0.0,0.0,4.7,395.0,4.770210448652636,0,0,88
2782.0,Hidden Gem,Hidden Gem,0.0410450892321541,0.142064730437387,3.704653346681156e-05,0.816853133796992,32.676348143887694,49.582481090000826,0.5906267649905814,0.0,65.96225090037572,0.0,0.0,4.5,901.0,,0,0,89
3018.0,Hidden Gem,Hidden Gem,0.0136523438398836,0.1755917326882235,3.1878206039659504e-05,0.8107240452658532,32.4308745029965,49.66819587052627,1.5259960271084196,0.0,59.31814030344417,0.0,0.0,4.7,383.0,,0,0,90
6392.0,Rising,Rising,0.0084924540293045,0.4524065826531331,0.5390883303077958,1.2633009766464302e-05,32.34580513885841,57.335111174121465,-0.0651142802498228,0.0,0.0,1.0,30.0,0.0,0.0,,8,2,91
5463.0,Rising,Rising,0.1649119174816979,0.3059618084426066,0.5291033998217951,2.2874253900460852e-05,31.747118959463723,56.50389590631473,-0.2796913564587839,0.0,0.0,2.0,15.0,0.0,0.0,4.827657836489477,2,1,92
5565.0,Rising,Rising,0.0453424383243523,0.4302445715652557,0.5243962097161082,1.6780394283681495e-05,31.46444379873784,54.10678432787795,0.0859146884072643,0.0,0.0,2.083333333333333,12.0,0.0,0.0,,2,0,93
6246.0,Rising,Rising,0.0442036289792056,0.4407353105559773,0.5150465243199588,1.4536144858202378e-05,30.90337290499185,52.56975506788864,-0.1061091137930603,0.0,0.0,1.6666666666666667,12.0,0.0,0.0,4.827657836489477,6,1,94
3309.0,Hidden Gem,Hidden Gem,0.0555914723942448,0.1731156264589771,6.929523763382843e-05,0.7712236059091442,30.8531019506238,66.2067899153947,-66.2067899153947,0.0,66.96710397784213,0.0,0.0,4.6,860.0,4.770210448652636,0,0,95
5748.0,Rising,Rising,0.1084695497493068,0.3831797732924373,0.5083160103835397,3.466657471624761e-05,30.500347286001027,58.55585039697964,-0.0078908239358383,0.0,0.0,1.8,25.0,0.0,0.0,4.770210448652636,8,1,96
6139.0,Rising,Rising,0.1446476389682911,0.3535371519778556,0.5017873162630241,2.789279082902827e-05,30.1083546874146,54.81185608483504,-0.0260382029105841,0.0,0.0,2.0,28.0,0.0,0.0,4.60354378198597,6,4,97
5954.0,Rising,Rising,0.0624693255761784,0.452693615375787,0.4848226220699532,1.443697808137386e-05,29.08993480332045,55.07852210278202,0.0140711566394315,0.0,0.0,1.5,12.0,0.0,0.0,4.803037527416546,9,1,98
6561.0,Rising,Rising,0.1411310952821313,0.3777072493267023,0.4811397441272736,2.191126389266432e-05,28.869261098192123,54.85175720687107,-0.0999432998271032,0.0,0.0,3.4166666666666665,12.0,0.0,0.0,4.60354378198597,2,4,99
5067.0,Rising,Rising,0.3002217489750318,0.2422767054651598,0.4574695533737919,3.199218601640426e-05,27.449452889868176,57.82141747255155,-0.203943327972027,0.0,0.0,2.6153846153846154,13.0,0.0,0.0,4.562126269191582,8,1,100
6346.0,Rising,Rising,0.1279307683219499,0.4347661556857382,0.4372819520179378,2.112397437403743e-05,26.237762080051223,54.91606129217168,0.0534014866306407,0.0,0.0,2.333333333333333,12.0,0.0,0.0,4.436877115319303,0,2,101
5001.0,Rising,Rising,0.2140385184995564,0.3564005108000934,0.429534462522713,2.650817763698005e-05,25.77312807846826,57.87010072210551,-0.0488701522037615,0.0,0.0,2.0588235294117645,17.0,0.0,0.0,4.817020207070447,5,1,102
5846.0,Rising,Rising,0.1832134914064105,0.402490468206686,0.414256696291671,3.934409523240343e-05,24.856975541309552,52.010473324611326,0.0134354962224136,0.0,0.0,1.2105263157894737,19.0,0.0,0.0,4.770210448652636,0,4,103
