restaurant_id,days_in_advance,weighted_rating_score,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,kol_engagement_rate,gmaps_rating,gmaps_reviews,raw_average_sentiment,sentiment_variance,nlp_review_count,sentiment_score,momentum_score,sentiment_rating_scale,composite_external_rating,reliability_factor,external_quality_score,stability_score,final_priority_score,validation_status,region_encoded,cuisine_encoded,revenue_per_guest,revenue_per_view,booking_conversion_rate,target_label,expected_kpi,residual_kpi
5083.0,90.0,4.7097123962004845,66875.0,910.0,40.0,3.0,1039.0,0.0,0.0142056074766355,0.0,0.0,,0.0,,0.0,66.0033466047439,0.0,0.0,0.0,0.0,40.53959822437975,58.36422209063465,Cash Cow,8,1,4304.821981424148,37471.42444658325,3.1482194417709337,Declining,82.38466825773048,-1.305471808970978
5935.0,90.0,4.635707073561557,38629.0,1336.0,45.0,2.0,74.0,0.0,0.0357503430065494,0.0,0.0,,0.0,,0.0,66.50168300067048,0.0,0.0,0.0,0.0,37.686882856337895,57.8572429573707,Viral Hit,1,7,9310.710090763481,235661.62162162163,9.22972972972973,Declining,75.35940668376176,0.014359028914029182
945.0,60.0,4.721534283210845,6377.0,132.0,3.0,2.0,216.0,0.0,0.0211698290732319,4.4,3409.0,,0.0,,0.0,49.43482429732184,0.0,4.4,8.134467570277563,77.10121720783198,76.47996636398099,57.54836691731958,Verified,2,0,7828.492512479202,87128.22222222222,3.5462962962962963,Declining,78.06336987432574,-2.2046543541957533
5644.0,90.0,4.544375906565416,45815.0,1585.0,61.0,1.0,87.0,0.0,0.035927098111972,0.0,0.0,,0.0,,0.0,67.8850990000024,0.0,0.0,0.0,0.0,32.91652192800297,57.39452587840257,Viral Hit,6,0,518.8678537956888,19090.758620689656,6.022988505747127,Declining,66.16605033830531,-0.3330064822993677
6087.0,90.0,,67570.0,2188.0,27.0,1.0,0.0,0.0,0.0327808198904839,0.0,0.0,,0.0,,0.0,70.49363300844739,0.0,0.0,0.0,0.0,26.53278346703755,57.30537814602444,Viral Hit,6,0,1420.46784,0.0,0.0,Stable,52.85426305580406,0.21130387827103903
6310.0,90.0,4.088751813130831,54984.0,1659.0,116.0,6.0,80.0,0.0,0.0322821184344536,0.0,0.0,,0.0,,0.0,68.77265369977908,0.0,0.0,0.0,0.0,29.68990495673806,57.04782907686677,Viral Hit,6,0,977.3929411764707,6230.88,2.2125,Stable,59.651883341661716,-0.27207342818559255
4254.0,90.0,4.671843855765966,33110.0,757.0,23.0,3.0,1226.0,0.0,0.0235578375113258,0.0,0.0,,0.0,,0.0,63.07718053930657,0.0,0.0,0.0,0.0,42.44172085029947,56.88654263260444,Cash Cow,6,1,9544.321029082774,83516.70146818923,2.768352365415987,Declining,84.38149535634999,0.5019463442489496
5939.0,240.0,4.680523612751418,36323.0,430.0,134.0,4.0,1943.0,0.0,0.0155273518156539,0.0,0.0,,0.0,,0.0,61.61797537210349,0.0,0.0,0.0,0.0,45.54603602185227,56.79639356702812,Cash Cow,6,2,18523.154422476586,183229.55635615028,4.025733401955739,Stable,90.68984014865418,0.40223189505033474
3828.0,90.0,4.892778330992394,28142.0,579.0,20.0,2.0,69.0,0.0,0.0212849122308293,0.0,0.0,,0.0,,0.0,61.249954672637045,0.0,0.0,0.0,0.0,44.67782878304453,56.27831690575928,Cash Cow,9,1,3861.360429418966,2971288.8695652173,144.2608695652174,Stable,89.37764116841096,-0.021983602321896
1768.0,90.0,4.843603609589606,28355.0,614.0,8.0,2.0,1602.0,0.0,0.0219361664609416,0.0,0.0,,0.0,,0.0,61.46863379041259,0.0,0.0,0.0,0.0,43.13516421899018,55.96859291898586,Cash Cow,6,1,7497.983074753173,79641.49812734082,2.9257178526841447,Stable,85.8082475367848,0.4620809011955629
