restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score
4880.0,Declining,Declining,0.7226075785713183,0.2772219370610294,0.00014940221057728147,2.10821570749048e-05,0.009807418917633079,81.09320686872785,-0.362798621397431,50.13850818328273,0.0
3629.0,Declining,Declining,0.8461177691113148,0.15369792810559915,0.00015966692937546364,2.4635853710451887e-05,0.010565449910945894,95.8562690522045,-2.1434697044437314,47.28799750786709,0.0
5996.0,Stable,Stable,0.04044715264697741,0.9594988982530894,4.1839816979004213e-05,1.2109282954134934e-05,0.0029947603369056505,54.58432961157005,-0.0802959806065359,55.556507940706766,0.0
3905.0,Stable,Stable,0.2597489444732935,0.739934992332933,0.0002717993397563252,4.426385401723274e-05,0.018078514546068822,92.36530339181613,-0.2510996447844746,47.13773545150548,0.0
4412.0,Stable,Stable,0.031810283472255195,0.9679019068537033,0.00027525469481703166,1.2554979224412853e-05,0.017017480857998417,89.96268666151188,-0.5560048154639787,47.7132348941137,0.0
1246.0,Stable,Stable,0.16066590322548882,0.839175207143715,0.0001262850680388294,3.260456275743187e-05,0.008881286592627038,78.99751208988154,-5.945130138875683,41.29742837278491,45.421801027274114
4763.0,Declining,Declining,0.7196966103250516,0.28000185245566733,0.0002698915080146776,3.164571126645603e-05,0.017459318931538896,88.89289549757598,1.4603140750867425,46.58451561106891,0.0
6151.0,Rising,Rising,0.01693067222681863,0.1273692816901226,0.8556885001153929,1.1545967666090503e-05,51.34177184563021,53.83850609289389,-0.1296569971958021,53.6777105596104,0.0
6016.0,Declining,Declining,0.905631412711906,0.09427192738697228,8.219515832894896e-05,1.4464742792712606e-05,0.0055102992114454425,68.67630485878239,-0.3065338258638093,50.50229731715262,0.0
5798.0,Stable,Stable,0.008748680609897934,0.991226697886915,1.9839248489238566e-05,4.782254697969433e-06,0.001381645097273091,48.48017205653682,-0.0475143702027907,54.59340641938297,0.0
6229.0,Stable,Stable,0.16269325634626355,0.8372191859700897,7.374820344072828e-05,1.3809480205881227e-05,0.004977271414678946,61.40560688308061,-0.1254307736884286,50.95532338342923,0.0
4077.0,Stable,Stable,0.1984252314886476,0.8012859591940669,0.00027245091415939275,1.6358403125994437e-05,0.01700139097460334,73.0965767077336,-0.1541769495151186,47.99869593021431,0.0
1006.0,Declining,Declining,0.6571013961138342,0.34274601177060465,0.00012588170301144774,2.6710412549837025e-05,0.008621318682680346,86.3186259181445,-0.2587495104451562,44.664800647468354,0.0
2615.0,Declining,Declining,0.9222785027606111,0.07752722926459796,0.00017930459030716334,1.4963384483567623e-05,0.011356810797772506,84.29750958435802,0.4476618850596878,44.67809626721389,0.0
4944.0,Declining,Declining,0.9303670537851632,0.06326954544389003,0.006348731392627602,1.4669378319074494e-05,0.3815106586904191,74.2142931511073,0.245546064457244,46.83685896354467,0.0
1767.0,Declining,Declining,0.935255744199006,0.06461371298602024,0.0001166647425098909,1.3878072463802887e-05,0.0075550074491455696,89.19733075011057,1.6090131161764276,42.98594105858369,0.0
4990.0,Declining,Declining,0.9355681806476887,0.06434843021338672,6.840378647558717e-05,1.498535244903155e-05,0.004703641286496492,78.75500251441176,-0.024042469043934,45.36883084675338,0.0
6097.0,Stable,Stable,0.30377948332134247,0.6960046483025497,0.00020139756471611813,1.4470811391609688e-05,0.012662686338631475,66.3563031621968,-0.0711928869591673,47.99753642732768,0.0
6411.0,Stable,Stable,0.12197384332329933,0.8779256016542554,7.982290653140192e-05,2.0732115913842192e-05,0.005618659028437802,61.25682703669487,-0.0296324192771919,48.4313282346741,0.0
4089.0,Stable,Stable,0.10009844513053992,0.8996868803984341,0.0001857883660855972,2.8886104940259608e-05,0.012302746162746217,86.03455635507729,-1.50762772506161,43.36955501450262,0.0
6148.0,Stable,Stable,0.035752562932993975,0.8765871628860934,0.08764455491341083,1.5719267501896244e-05,5.259302065504726,46.345039484382674,-0.1447213649522325,51.3307315085642,0.0
5943.0,Declining,Declining,0.9358339860339148,0.0637598725126138,0.00039331317116216393,1.2828282309387782e-05,0.024111921562105346,71.95260401529589,0.296659477363363,45.57536892308358,0.0
4750.0,Declining,Declining,0.9094961640057166,0.09011982837160763,0.00036794291559503486,1.6064707080799874e-05,0.022719163218934083,75.95210921329446,-0.2006641844335348,44.437896187361744,0.0
4669.0,Stable,Stable,0.21037709684721895,0.7889447498899028,0.0006514997197286667,2.6653543149328692e-05,0.04015612490969314,84.71264056714075,-0.1622341684077923,42.30358862681137,0.0
5457.0,Declining,Declining,0.7486182915602733,0.24728497513335965,0.004052820499201419,4.391280716563145e-05,0.2449257422387104,64.62995704588755,0.477904708728758,46.15576570872437,0.0
6391.0,Stable,Stable,0.01135756951896561,0.988559109718898,7.154371193788776e-05,1.1777050198542078e-05,0.004763704724214948,41.23915227089674,0.1216286449099328,51.01976510400128,0.0
1893.0,Stable,Stable,0.05257282807264255,0.9467634032063788,0.0006480223932975458,1.5746327681312065e-05,0.03951119670510523,92.66864055247451,-1.5033614911101694,40.30942769523077,0.0
